,RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30
344,394311,398,"Albertville, AL",msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,42.0,38.0,39.0,39.0,39.0,42.0,39.0,47.0,41.0,49.0,14.0,33.0,41.0,44.0,41.0,41.0,40.0,41.0,39.0,39.0,40.0,39.0,42.0,39.0,41.0,36.0,39.0,41.0,39.0,38.0,36.0
345,394513,399,"Cumberland, MD",msa,MD,,,,,,,,,,,,,,,,43.0,43.0,44.0,43.0,53.0,48.0,56.0,44.0,44.0,48.0,38.0,43.0,42.0,56.0,47.0,52.0,50.0,51.0,50.0,49.0,59.0,60.0,60.0,51.0,46.0,54.0,58.0,49.0,58.0,59.0,60.0,55.0,57.0,69.0,54.0,52.0,52.0,48.0,55.0,48.0,50.0,44.0
346,394340,400,"Ashtabula, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,25.0,28.0,21.0,35.0,31.0,41.0,28.0,34.0,28.0,32.0,16.0,30.0,46.0,42.0,42.0,46.0,41.0,43.0,44.0,46.0,43.0,45.0,43.0,46.0,38.0,38.0,38.0,40.0,39.0,40.0,38.0
347,394988,401,"Pocatello, ID",msa,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,24.0,29.0,31.0,28.0,28.0,30.0,28.0,36.0,28.0,31.0,29.0
348,394410,404,"Brainerd, MN",msa,MN,38.0,37.0,33.0,36.0,31.0,35.0,37.0,32.0,31.0,29.0,28.0,31.0,35.0,22.0,31.0,36.0,35.0,30.0,30.0,31.0,30.0,32.0,31.0,31.0,40.0,33.0,34.0,35.0,34.0,31.0,32.0,34.0,39.0,38.0,38.0,37.0,35.0,31.0,37.0,38.0,40.0,40.0,38.0,39.0,39.0,39.0,35.0,36.0,39.0,38.0,35.0,32.0,36.0,35.0,36.0,35.0,33.0
349,394501,405,"Corning, NY",msa,NY,,,,,,,,,,,,,,,,42.0,52.0,63.0,55.0,63.0,62.0,56.0,58.0,62.0,72.0,58.0,49.0,56.0,65.0,62.0,59.0,60.0,70.0,73.0,72.0,82.0,80.0,72.0,64.0,63.0,68.0,67.0,78.0,74.0,68.0,70.0,65.0,70.0,71.0,69.0,71.0,62.0,62.0,64.0,64.0,65.0,65.0
350,394505,406,"Corvallis, OR",msa,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,35.0,37.0,38.0,38.0,37.0,34.0,37.0,35.0,35.0,36.0,37.0,31.0,32.0,31.0,31.0,35.0,31.0,30.0,32.0
351,394911,408,"New Philadelphia, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,12.0,24.0,25.0,27.0,38.0,37.0,24.0,13.0,30.0,42.0,40.0,40.0,43.0,48.0,41.0,47.0,42.0,44.0,42.0,40.0,35.0,35.0,37.0,34.0,39.0,40.0,36.0,40.0
352,394928,409,"Ocean City, NJ",msa,NJ,,,41.0,42.0,46.0,46.0,47.0,53.0,44.0,44.0,47.0,48.0,52.0,37.0,33.0,46.0,43.0,45.0,47.0,44.0,43.0,44.0,46.0,47.0,58.0,42.0,44.0,52.0,55.0,40.0,45.0,44.0,50.0,47.0,56.0,58.0,56.0,44.0,41.0,47.0,34.0,36.0,45.0,47.0,47.0,49.0,46.0,47.0,51.0,51.0,47.0,43.0,46.0,44.0,45.0,47.0,42.0
353,395140,410,"Sunbury, PA",msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,28.0,49.0,55.0,51.0,53.0,59.0,46.0,47.0,55.0,50.0,45.0,49.0,47.0
354,753887,411,"Hermiston, OR",msa,OR,48.0,43.0,43.0,47.0,41.0,44.0,44.0,42.0,43.0,38.0,37.0,33.0,39.0,41.0,41.0,39.0,46.0,41.0,43.0,43.0,46.0,42.0,49.0,48.0,52.0,43.0,41.0,48.0,44.0,48.0,45.0,54.0,54.0,53.0,53.0,54.0,57.0,48.0,51.0,50.0,48.0,47.0,53.0,47.0,51.0,53.0,45.0,44.0,49.0,41.0,39.0,45.0,43.0,43.0,41.0,36.0,38.0
355,394964,412,"Parkersburg, WV",msa,WV,36.0,29.0,32.0,31.0,31.0,35.0,35.0,34.0,44.0,31.0,29.0,28.0,29.0,25.0,29.0,29.0,34.0,23.0,27.0,30.0,23.0,27.0,27.0,35.0,34.0,24.0,33.0,36.0,34.0,26.0,38.0,34.0,40.0,34.0,38.0,34.0,15.0,30.0,44.0,42.0,43.0,48.0,50.0,41.0,40.0,47.0,41.0,37.0,40.0,40.0,35.0,39.0,40.0,39.0,42.0,41.0,38.0
356,394641,413,"Grants Pass, OR",msa,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,35.0,19.0,37.0,40.0,41.0,44.0,45.0,44.0,45.0,46.0,44.0,42.0,45.0,41.0,41.0,43.0,41.0,42.0,42.0,37.0,38.0,40.0,36.0,36.0,39.0,37.0,37.0,32.0,34.0,35.0
357,394980,416,"Pine Bluff, AR",msa,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,29.0,30.0,28.0,30.0,32.0
358,395175,417,"Ukiah, CA",msa,CA,35.0,40.0,32.0,41.0,35.0,36.0,33.0,36.0,39.0,37.0,35.0,35.0,39.0,30.0,33.0,38.0,32.0,34.0,32.0,35.0,38.0,34.0,43.0,42.0,39.0,34.0,40.0,42.0,39.0,36.0,36.0,42.0,45.0,44.0,46.0,43.0,43.0,40.0,39.0,33.0,37.0,35.0,38.0,40.0,43.0,38.0,36.0,40.0,43.0,34.0,34.0,31.0,30.0,35.0,35.0,32.0,30.0
359,395248,418,"Zanesville, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,26.0,37.0,28.0,42.0,41.0,33.0,39.0,36.0,43.0,19.0,23.0,32.0,41.0,39.0,41.0,40.0,39.0,45.0,44.0,38.0,43.0,39.0,48.0,38.0,36.0,31.0,37.0,40.0,43.0,42.0,36.0
360,395042,420,"Russellville, AR",msa,AR,,,,,,,,,,,,,,,22.0,36.0,35.0,34.0,36.0,36.0,36.0,38.0,37.0,36.0,41.0,42.0,39.0,38.0,36.0,39.0,38.0,48.0,38.0,38.0,42.0,43.0,51.0,39.0,43.0,42.0,42.0,40.0,41.0,40.0,39.0,39.0,34.0,38.0,36.0,35.0,38.0,34.0,35.0,36.0,32.0,35.0,34.0
361,394907,422,"New Castle, PA",msa,PA,41.0,37.0,42.0,39.0,43.0,41.0,47.0,41.0,40.0,42.0,46.0,40.0,36.0,37.0,36.0,40.0,42.0,44.0,37.0,42.0,45.0,44.0,45.0,41.0,48.0,47.0,47.0,47.0,59.0,47.0,52.0,54.0,48.0,46.0,50.0,47.0,46.0,50.0,49.0,48.0,48.0,48.0,48.0,48.0,46.0,50.0,50.0,45.0,49.0,50.0,45.0,49.0,43.0,43.0,42.0,41.0,43.0
362,395212,423,"Watertown, WI",msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0
363,394489,425,"Columbus, IN",msa,IN,34.0,29.0,31.0,35.0,37.0,37.0,36.0,38.0,37.0,34.0,35.0,35.0,36.0,36.0,36.0,35.0,33.0,37.0,36.0,35.0,35.0,38.0,33.0,38.0,37.0,33.0,35.0,37.0,41.0,35.0,36.0,40.0,40.0,39.0,39.0,43.0,40.0,38.0,40.0,36.0,36.0,37.0,37.0,36.0,36.0,36.0,39.0,39.0,36.0,34.0,32.0,34.0,35.0,35.0,35.0,36.0,33.0
364,394345,427,"Athens, TX",msa,TX,29.0,31.0,27.0,28.0,28.0,31.0,28.0,29.0,33.0,30.0,29.0,32.0,33.0,22.0,28.0,27.0,29.0,27.0,29.0,26.0,27.0,30.0,30.0,27.0,25.0,25.0,28.0,33.0,27.0,25.0,30.0,32.0,31.0,32.0,33.0,29.0,31.0,24.0,29.0,30.0,29.0,28.0,27.0,27.0,24.0,30.0,25.0,27.0,27.0,23.0,23.0,33.0,31.0,32.0,32.0,29.0,32.0
365,394847,428,"Meadville, PA",msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,48.0,40.0,48.0,43.0,44.0,41.0
366,394704,429,"Indiana, PA",msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,47.0,50.0,46.0,52.0,46.0,45.0
367,394859,430,"Midland, MI",msa,MI,33.0,31.0,30.0,37.0,38.0,40.0,40.0,39.0,38.0,34.0,36.0,39.0,39.0,36.0,33.0,38.0,38.0,40.0,39.0,38.0,37.0,36.0,39.0,36.0,41.0,35.0,34.0,39.0,,34.0,41.0,40.0,40.0,41.0,42.0,40.0,41.0,41.0,46.0,34.0,31.0,31.0,40.0,40.0,38.0,35.0,32.0,35.0,38.0,35.0,34.0,35.0,32.0,36.0,35.0,34.0,35.0
368,394682,431,"Hinesville, GA",msa,GA,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,35.0,36.0,33.0,39.0,39.0,36.0,41.0,37.0,33.0,37.0,37.0,33.0,37.0,35.0,37.0,37.0,35.0,35.0,33.0,32.0,34.0,37.0,38.0,33.0,35.0,37.0,34.0,37.0,37.0,35.0,36.0
369,394755,433,"Kokomo, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,25.0,33.0,35.0,34.0,32.0,33.0,32.0,33.0,31.0,32.0,30.0,32.0,28.0,30.0,30.0,29.0,31.0,29.0,28.0,28.0
370,394675,435,"Helena, MT",msa,MT,,,,,,,,,,,,,,,,15.0,33.0,37.0,40.0,37.0,42.0,37.0,44.0,38.0,39.0,32.0,40.0,42.0,38.0,41.0,38.0,37.0,29.0,38.0,44.0,43.0,39.0,40.0,45.0,42.0,40.0,43.0,43.0,43.0,40.0,41.0,39.0,41.0,44.0,39.0,38.0,38.0,37.0,37.0,37.0,36.0,39.0
371,395231,437,"Wilson, NC",msa,NC,42.0,34.0,37.0,36.0,35.0,38.0,42.0,35.0,40.0,40.0,39.0,38.0,40.0,38.0,39.0,40.0,39.0,39.0,38.0,36.0,40.0,42.0,36.0,40.0,40.0,39.0,38.0,43.0,38.0,42.0,43.0,44.0,45.0,44.0,45.0,41.0,43.0,41.0,38.0,41.0,40.0,42.0,39.0,42.0,38.0,36.0,38.0,38.0,39.0,33.0,37.0,36.0,36.0,40.0,38.0,36.0,37.0
372,394644,440,"Great Falls, MT",msa,MT,,,,,,,,,,,,,,,,12.0,35.0,37.0,37.0,31.0,40.0,34.0,42.0,33.0,39.0,35.0,34.0,38.0,42.0,42.0,39.0,39.0,22.0,38.0,43.0,40.0,43.0,41.0,40.0,38.0,41.0,42.0,41.0,39.0,41.0,42.0,41.0,38.0,43.0,34.0,38.0,33.0,38.0,38.0,40.0,36.0,36.0
373,395126,441,"Statesboro, GA",msa,GA,47.0,31.0,23.0,26.0,28.0,25.0,28.0,23.0,32.0,26.0,26.0,32.0,24.0,30.0,29.0,31.0,27.0,31.0,32.0,30.0,33.0,27.0,32.0,34.0,39.0,27.0,30.0,36.0,28.0,30.0,32.0,32.0,36.0,37.0,42.0,38.0,41.0,36.0,37.0,35.0,36.0,38.0,37.0,37.0,30.0,29.0,35.0,40.0,41.0,35.0,34.0,37.0,37.0,36.0,31.0,35.0,34.0
374,394445,442,"Casper, WY",msa,WY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,47.0,15.0,34.0,41.0,41.0,46.0,46.0,35.0,38.0,40.0,36.0,44.0,36.0,38.0,31.0,34.0,31.0,38.0,35.0,33.0,33.0,37.0
375,395085,443,"Seneca, SC",msa,SC,,,,,,,,37.0,36.0,39.0,34.0,42.0,37.0,39.0,25.0,20.0,29.0,39.0,38.0,40.0,38.0,42.0,42.0,43.0,48.0,36.0,40.0,43.0,43.0,40.0,42.0,43.0,43.0,44.0,44.0,43.0,46.0,42.0,41.0,44.0,41.0,46.0,41.0,41.0,40.0,43.0,47.0,44.0,45.0,43.0,39.0,39.0,43.0,39.0,39.0,35.0,36.0
376,395145,444,"Talladega, AL",msa,AL,,,,,,,,,,,,,,,30.0,34.0,39.0,35.0,32.0,35.0,32.0,36.0,34.0,40.0,15.0,29.0,31.0,39.0,39.0,38.0,38.0,38.0,39.0,38.0,42.0,36.0,34.0,37.0,43.0,40.0,38.0,39.0,37.0,35.0,41.0,43.0,36.0,33.0,42.0,30.0,33.0,35.0,36.0,32.0,29.0,35.0,26.0
377,394986,445,"Plattsburgh, NY",msa,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,60.0,62.0,64.0,68.0,64.0,56.0
378,395205,446,"Warsaw, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,25.0,44.0,38.0,33.0,38.0,36.0,14.0,33.0,36.0,37.0,37.0,36.0,39.0,34.0,38.0,38.0,36.0,37.0,39.0,34.0,35.0,35.0,36.0,34.0,36.0,35.0,33.0
379,395077,448,"Searcy, AR",msa,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,28.0,36.0,33.0,34.0,34.0,35.0,36.0,31.0,36.0,31.0,33.0,29.0,30.0,30.0,30.0
380,753881,450,"Glenwood Springs, CO",msa,CO,45.0,40.0,40.0,38.0,45.0,42.0,39.0,37.0,38.0,37.0,39.0,36.0,41.0,38.0,39.0,40.0,40.0,39.0,40.0,40.0,42.0,42.0,39.0,42.0,42.0,41.0,41.0,39.0,41.0,42.0,37.0,42.0,42.0,46.0,43.0,45.0,46.0,42.0,41.0,44.0,45.0,43.0,40.0,41.0,45.0,44.0,42.0,37.0,41.0,42.0,35.0,40.0,38.0,35.0,36.0,35.0,37.0
381,394994,451,"Port Angeles, WA",msa,WA,44.0,35.0,37.0,33.0,39.0,39.0,39.0,35.0,37.0,37.0,35.0,39.0,41.0,39.0,22.0,24.0,34.0,38.0,36.0,38.0,39.0,40.0,36.0,41.0,42.0,38.0,39.0,40.0,42.0,41.0,41.0,38.0,43.0,44.0,42.0,41.0,45.0,36.0,34.0,35.0,33.0,33.0,36.0,32.0,34.0,32.0,34.0,34.0,37.0,35.0,32.0,30.0,30.0,30.0,30.0,29.0,32.0
382,394674,452,"Heber, UT",msa,UT,35.0,30.0,29.0,33.0,35.0,36.0,32.0,35.0,34.0,31.0,33.0,32.0,31.0,32.0,30.0,35.0,35.0,31.0,35.0,33.0,32.0,35.0,35.0,35.0,33.0,32.0,34.0,42.0,32.0,30.0,32.0,31.0,35.0,37.0,36.0,34.0,28.0,28.0,33.0,32.0,31.0,29.0,29.0,28.0,31.0,31.0,29.0,28.0,33.0,30.0,29.0,29.0,29.0,30.0,28.0,27.0,30.0
383,753893,456,"Jefferson, GA",msa,GA,39.0,31.0,31.0,30.0,31.0,38.0,28.0,29.0,33.0,29.0,31.0,33.0,33.0,30.0,28.0,32.0,31.0,32.0,33.0,30.0,33.0,35.0,29.0,32.0,32.0,29.0,30.0,32.0,31.0,29.0,34.0,32.0,32.0,35.0,30.0,34.0,36.0,33.0,30.0,33.0,31.0,30.0,30.0,29.0,29.0,29.0,31.0,31.0,33.0,32.0,30.0,32.0,30.0,31.0,31.0,30.0,30.0
384,394350,457,"Auburn, NY",msa,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,52.0,66.0,53.0,57.0,72.0,71.0,72.0,70.0,79.0,66.0,67.0,69.0,72.0,71.0,71.0,78.0,73.0,81.0,71.0,71.0,71.0,72.0,66.0,65.0,66.0,69.0,67.0,68.0,64.0
385,394936,459,"Olean, NY",msa,NY,50.0,59.0,51.0,49.0,60.0,57.0,61.0,59.0,57.0,64.0,60.0,53.0,60.0,53.0,60.0,53.0,60.0,62.0,63.0,58.0,65.0,60.0,56.0,68.0,58.0,54.0,56.0,59.0,64.0,78.0,54.0,65.0,65.0,65.0,67.0,66.0,70.0,64.0,64.0,66.0,70.0,71.0,66.0,64.0,76.0,78.0,70.0,72.0,72.0,71.0,61.0,64.0,58.0,65.0,63.0,66.0,65.0
386,394593,460,"Findlay, OH",msa,OH,,26.0,37.0,35.0,36.0,41.0,34.0,36.0,35.0,40.0,31.0,33.0,35.0,34.0,33.0,38.0,33.0,36.0,36.0,37.0,39.0,37.0,35.0,38.0,38.0,34.0,39.0,37.0,38.0,35.0,38.0,39.0,39.0,39.0,43.0,37.0,42.0,37.0,36.0,40.0,36.0,43.0,42.0,36.0,40.0,39.0,41.0,38.0,38.0,39.0,34.0,39.0,37.0,37.0,38.0,37.0,37.0
387,394516,462,"Danville, IL",msa,IL,,,,,,,,,,,,,,,,,,,,,,,,,35.0,33.0,31.0,35.0,30.0,36.0,35.0,36.0,33.0,30.0,29.0,26.0,32.0,30.0,37.0,45.0,39.0,42.0,43.0,41.0,47.0,39.0,41.0,42.0,46.0,37.0,39.0,39.0,41.0,40.0,39.0,40.0,38.0
388,394955,463,"Palatka, FL",msa,FL,34.0,24.0,29.0,20.0,34.0,37.0,26.0,33.0,38.0,29.0,39.0,21.0,30.0,26.0,23.0,33.0,28.0,37.0,39.0,44.0,40.0,41.0,36.0,34.0,43.0,36.0,29.0,37.0,34.0,39.0,53.0,46.0,42.0,43.0,45.0,41.0,44.0,39.0,37.0,36.0,44.0,45.0,43.0,42.0,49.0,37.0,43.0,47.0,38.0,40.0,41.0,45.0,39.0,43.0,41.0,37.0,35.0
389,395010,464,"Quincy, IL",msa,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,36.0,36.0,40.0,41.0,38.0,37.0
390,394614,466,"Frankfort, KY",msa,KY,38.0,40.0,38.0,35.0,40.0,44.0,47.0,41.0,43.0,39.0,43.0,43.0,37.0,36.0,40.0,37.0,39.0,37.0,37.0,38.0,39.0,42.0,43.0,41.0,41.0,37.0,36.0,41.0,42.0,43.0,46.0,47.0,48.0,48.0,44.0,46.0,45.0,42.0,42.0,45.0,43.0,45.0,38.0,39.0,42.0,40.0,38.0,42.0,44.0,36.0,36.0,38.0,34.0,39.0,37.0,33.0,37.0
391,394744,467,"Key West, FL",msa,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,42.0,43.0,27.0,37.0,33.0,44.0,13.0,29.0,45.0,47.0,48.0,50.0,50.0,49.0,49.0,48.0,47.0,45.0,48.0,47.0,46.0,46.0,45.0,44.0,43.0,43.0,45.0
392,395062,468,"Sandusky, OH",msa,OH,40.0,40.0,31.0,35.0,36.0,38.0,35.0,34.0,35.0,36.0,35.0,38.0,34.0,34.0,35.0,35.0,38.0,37.0,37.0,35.0,33.0,31.0,34.0,34.0,38.0,34.0,36.0,41.0,39.0,39.0,37.0,40.0,37.0,42.0,43.0,43.0,47.0,35.0,40.0,35.0,41.0,42.0,39.0,38.0,41.0,38.0,39.0,35.0,42.0,36.0,37.0,34.0,32.0,39.0,35.0,36.0,37.0
393,395088,469,"Shawnee, OK",msa,OK,,,,,32.0,40.0,37.0,36.0,37.0,34.0,34.0,42.0,47.0,36.0,29.0,39.0,36.0,38.0,36.0,39.0,39.0,41.0,40.0,40.0,40.0,37.0,34.0,36.0,42.0,43.0,39.0,41.0,45.0,45.0,45.0,50.0,50.0,41.0,43.0,39.0,44.0,43.0,44.0,42.0,41.0,44.0,42.0,44.0,43.0,44.0,42.0,40.0,37.0,40.0,39.0,35.0,37.0
394,395106,470,"Somerset, PA",msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,43.0,49.0,45.0,48.0,42.0,49.0,46.0,38.0,42.0,48.0,42.0,42.0,45.0,42.0,43.0,48.0,40.0,37.0,49.0,42.0,41.0,34.0,43.0,46.0,39.0,37.0,35.0
395,394699,473,"Huntsville, TX",msa,TX,34.0,36.0,32.0,34.0,36.0,31.0,36.0,36.0,35.0,34.0,34.0,31.0,39.0,30.0,32.0,36.0,37.0,36.0,37.0,33.0,34.0,34.0,42.0,36.0,36.0,34.0,35.0,37.0,39.0,41.0,40.0,35.0,40.0,39.0,44.0,43.0,40.0,41.0,39.0,42.0,43.0,41.0,40.0,38.0,38.0,38.0,42.0,39.0,38.0,39.0,37.0,34.0,32.0,35.0,34.0,32.0,35.0
396,394736,474,"Kapaa, HI",msa,HI,58.0,50.0,54.0,55.0,51.0,54.0,53.0,50.0,55.0,45.0,51.0,50.0,46.0,45.0,48.0,50.0,56.0,54.0,54.0,60.0,58.0,55.0,50.0,52.0,55.0,53.0,57.0,59.0,66.0,50.0,49.0,52.0,55.0,51.0,56.0,52.0,53.0,51.0,49.0,61.0,55.0,54.0,51.0,60.0,50.0,51.0,44.0,54.0,59.0,50.0,42.0,45.0,44.0,52.0,45.0,36.0,44.0
397,394647,481,"Greeneville, TN",msa,TN,,,,,,,,,,,,,,42.0,40.0,41.0,37.0,41.0,40.0,39.0,41.0,40.0,40.0,38.0,42.0,38.0,35.0,39.0,40.0,43.0,44.0,43.0,40.0,44.0,44.0,45.0,47.0,41.0,42.0,46.0,43.0,42.0,48.0,45.0,45.0,37.0,41.0,44.0,44.0,44.0,40.0,37.0,41.0,38.0,33.0,36.0,37.0
398,394877,482,"Morehead City, NC",msa,NC,42.0,41.0,38.0,37.0,37.0,40.0,41.0,41.0,43.0,47.0,41.0,42.0,44.0,38.0,36.0,37.0,38.0,40.0,38.0,37.0,42.0,36.0,39.0,37.0,44.0,35.0,33.0,45.0,41.0,38.0,41.0,42.0,44.0,42.0,45.0,46.0,46.0,43.0,42.0,44.0,40.0,43.0,43.0,39.0,42.0,40.0,39.0,41.0,44.0,41.0,40.0,37.0,36.0,38.0,35.0,37.0,35.0
399,394885,483,"Mount Pleasant, MI",msa,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,17.0,33.0,43.0,39.0,31.0,22.0,36.0,36.0,40.0,38.0,38.0,36.0,38.0,39.0,30.0,35.0,40.0,33.0,37.0,28.0,35.0,31.0,36.0,32.0,29.0
400,394752,484,"Klamath Falls, OR",msa,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,16.0,39.0,41.0,44.0,47.0,49.0,45.0,49.0,52.0,48.0,47.0,49.0,46.0,53.0,48.0,53.0,53.0,50.0,48.0,48.0,49.0,45.0,40.0,40.0,42.0,42.0,41.0,40.0,36.0
401,394897,489,"Muskogee, OK",msa,OK,,,,,,,,,,,,,,,30.0,31.0,39.0,35.0,31.0,33.0,36.0,38.0,33.0,36.0,46.0,38.0,33.0,35.0,36.0,34.0,43.0,44.0,42.0,40.0,45.0,43.0,42.0,42.0,29.0,40.0,38.0,46.0,45.0,41.0,45.0,46.0,42.0,44.0,42.0,42.0,41.0,39.0,38.0,40.0,36.0,40.0,34.0
402,394586,490,"Faribault, MN",msa,MN,,,,,,,26.0,36.0,42.0,50.0,36.0,35.0,41.0,31.0,36.0,36.0,39.0,36.0,43.0,34.0,37.0,42.0,41.0,41.0,44.0,38.0,33.0,36.0,42.0,42.0,42.0,44.0,47.0,43.0,37.0,45.0,49.0,50.0,45.0,43.0,37.0,46.0,45.0,44.0,44.0,42.0,40.0,41.0,47.0,40.0,41.0,38.0,40.0,39.0,43.0,37.0,39.0
403,394600,491,"Forest City, NC",msa,NC,,,,,,,,,,,,,,38.0,41.0,32.0,42.0,47.0,37.0,34.0,39.0,37.0,41.0,42.0,43.0,47.0,42.0,36.0,38.0,33.0,42.0,39.0,44.0,45.0,47.0,44.0,42.0,31.0,43.0,41.0,40.0,46.0,43.0,45.0,44.0,45.0,42.0,44.0,45.0,44.0,38.0,38.0,44.0,43.0,41.0,38.0,37.0
404,394587,492,"Farmington, MO",msa,MO,38.0,32.0,35.0,34.0,36.0,35.0,36.0,36.0,38.0,31.0,34.0,31.0,34.0,35.0,32.0,31.0,32.0,36.0,32.0,31.0,34.0,36.0,31.0,36.0,32.0,32.0,29.0,35.0,33.0,34.0,39.0,34.0,38.0,38.0,34.0,37.0,40.0,30.0,33.0,37.0,35.0,38.0,36.0,36.0,35.0,37.0,34.0,33.0,33.0,37.0,32.0,34.0,33.0,36.0,32.0,36.0,32.0
405,395105,495,"Somerset, KY",msa,KY,,,,,,,8.0,25.0,28.0,35.0,29.0,29.0,25.0,32.0,31.0,36.0,33.0,34.0,36.0,36.0,32.0,33.0,42.0,36.0,40.0,32.0,31.0,42.0,40.0,41.0,45.0,38.0,40.0,41.0,45.0,40.0,45.0,35.0,38.0,38.0,43.0,39.0,40.0,35.0,38.0,34.0,35.0,36.0,42.0,37.0,35.0,34.0,35.0,33.0,36.0,30.0,34.0
406,394826,497,"Marion, IN",msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,23.0,10.0,32.0,37.0,39.0,41.0,40.0,35.0,41.0,38.0,36.0,36.0,36.0,35.0,32.0,34.0,29.0,29.0,31.0,30.0,33.0,27.0
407,394827,498,"Marion, OH",msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,38.0,41.0,42.0,41.0,39.0,45.0,46.0,36.0,40.0,39.0,36.0,46.0,39.0,42.0,39.0
408,394496,500,"Coos Bay, OR",msa,OR,44.0,39.0,37.0,34.0,37.0,43.0,40.0,38.0,40.0,38.0,41.0,41.0,44.0,35.0,36.0,38.0,37.0,40.0,41.0,38.0,43.0,41.0,44.0,46.0,44.0,38.0,41.0,41.0,44.0,39.0,44.0,44.0,46.0,47.0,45.0,48.0,46.0,44.0,43.0,38.0,49.0,49.0,49.0,49.0,47.0,44.0,47.0,44.0,44.0,42.0,42.0,43.0,39.0,37.0,38.0,35.0,36.0
409,394472,503,"Clearlake, CA",msa,CA,41.0,30.0,33.0,33.0,33.0,32.0,33.0,36.0,37.0,33.0,32.0,35.0,35.0,32.0,30.0,28.0,31.0,31.0,37.0,35.0,35.0,35.0,36.0,35.0,41.0,33.0,36.0,41.0,41.0,36.0,36.0,38.0,47.0,48.0,41.0,42.0,43.0,40.0,38.0,46.0,44.0,46.0,44.0,46.0,39.0,38.0,41.0,40.0,41.0,35.0,33.0,36.0,35.0,35.0,31.0,30.0,30.0
410,394787,507,"Lewiston, ID",msa,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,44.0,45.0,43.0,39.0,43.0,39.0,39.0,42.0,44.0,37.0,38.0,39.0,40.0,38.0,33.0,35.0,30.0
411,394629,509,"Georgetown, SC",msa,SC,42.0,39.0,41.0,40.0,40.0,41.0,42.0,37.0,39.0,40.0,37.0,33.0,43.0,39.0,37.0,40.0,39.0,36.0,40.0,38.0,41.0,35.0,41.0,33.0,36.0,33.0,32.0,,37.0,39.0,41.0,44.0,44.0,43.0,44.0,43.0,48.0,41.0,42.0,46.0,45.0,46.0,41.0,39.0,44.0,43.0,42.0,44.0,44.0,41.0,41.0,42.0,40.0,43.0,42.0,38.0,37.0
