,RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30
0,102001,0,United States,country,,0.6416136269975732,0.6211055568472448,0.5802938332617104,0.554281177983021,0.5376878765484062,0.5288491261709668,0.5458915727126776,0.5733415785422886,0.5967507709397655,0.6160842303494618,0.6311573690651306,0.6480410703423197,0.6663607592222518,0.6434215852967371,0.6137525438511484,0.5820945626973553,0.5592300893817292,0.5511685606640733,0.560663121986231,0.5781909891425152,0.5920418953118344,0.6034449289566259,0.6100240920451219,0.6261282203376245,0.6431321849121213,0.614361553115195,0.565009351371801,0.5326742490522018,0.546526606070502,0.5350388214214613,0.5074383949235056,0.487077088424958,0.4695432022857969,0.4594556038427145,0.4529210864673738,0.4619365125925592,0.4748460572726729,0.4575252036736037,0.4054352197220408,0.3421753094515365,0.2981070332291806,0.2706445585504393,0.2718361183751876,0.2991013804299942,0.3278505422017233,0.3509254818552731,0.3629274602926588,0.3723582592145236,0.3860806894002762,0.3569512933644779,0.2992348112453689,0.2579165881900145,0.2474381895909797,0.2670050904380029,0.3270419838036969,0.4040736224373142,0.4629660288066674
1,394913,1,"New York, NY",msa,NY,0.6842980705256154,0.7125435540069687,0.6763336913712854,0.6694809255784866,0.6654437055721165,0.621196222455404,0.6226521412471826,0.6310080106809078,0.6542438604049978,0.6706008583690987,0.7012509197939661,0.7041224970553592,0.709578330075398,0.7102869139258222,0.7154162709718265,0.7057276446522501,0.6689027311931002,0.664669462752147,0.6568382475428952,0.6549046091507682,0.6796619934703284,0.6922780666281533,0.6946564885496184,0.6891863182494158,0.713358962037482,0.7160664819944599,0.6935274239667273,0.6404911479154769,0.6328881906258182,0.6400090620752152,0.6120622568093386,0.5387888707037644,0.5055144492531063,0.4904082636497786,0.4756182758138885,0.476657561460144,0.490566037735849,0.5165331391114348,0.5164547494390427,0.4795371154388936,0.4389246054938632,0.3814195037507213,0.3512016965127238,0.3547051442910915,0.3711771494518177,0.3860409505305634,0.3959095443964083,0.4177467597208374,0.4282241921647126,0.4273962804005722,0.4152065584311204,0.3413270825820411,0.3060660269962595,0.2830731306491372,0.269013908031575,0.3063357282821685,0.3604336043360434
2,753899,2,"Los Angeles, CA",msa,CA,0.503968253968254,0.4690321226117993,0.4187997724687144,0.4127236006924408,0.4057105775470473,0.4178973717146433,0.4486977111286503,0.4668252378567852,0.5105520850920142,0.5330409798880992,0.5555942837225514,0.571590909090909,0.6041968162083936,0.5788018433179724,0.5623125624791736,0.5288824383164006,0.5121698601760746,0.5073170731707317,0.5194957109435924,0.5163776493256262,0.5255192878338278,0.5278203876725701,0.5125661375661376,0.5304964539007092,0.5442487046632124,0.4811860940695296,0.4177150629037742,0.4117236566643405,0.4870422535211267,0.4996274217585693,0.4498443211046433,0.4155499535624253,0.3816108685104318,0.3667098598185888,0.3465400271370421,0.3547252213999757,0.3704624564893088,0.3314842830727853,0.280411877394636,0.2350561797752809,0.2169024301777294,0.2001513022803415,0.1979725005826147,0.2154456874774449,0.2358537188040524,0.236120140423872,0.2364818144101784,0.2419620774938169,0.2526518804243008,0.2002902757619738,0.1604938271604938,0.1435790725326991,0.1587863853380563,0.2058594358734611,0.3032136105860113,0.4151785714285714,0.475717017208413
3,394463,3,"Chicago, IL",msa,IL,0.7740823362401136,0.7688577586206896,0.726629766297663,0.6925394720983488,0.6813660137421803,0.6638462894412127,0.6757430488974113,0.7043026854347609,0.7270630445925167,0.7323872275722251,0.755561893896178,0.7775214238628873,0.7785994915645944,0.765173903159809,0.7350370981038747,0.7135100193923724,0.6960804645375362,0.6911385144823631,0.6983359133126935,0.7086445012787724,0.726605504587156,0.7344241661422278,0.7520498026116004,0.7608368452739314,0.7701910346132022,0.7859404686510449,0.7386640663091175,0.7103618660078477,0.7011675607447144,0.7063715455475946,0.6610102212960206,0.6452537203068676,0.6158307050564655,0.6150669925002107,0.605252880296817,0.6012215435868962,0.6212827988338192,0.608453237410072,0.5750857746107152,0.5026576341844711,0.4234777838727372,0.3783373515492454,0.3630371297455152,0.3998593282925971,0.4501405810684161,0.4761444852231022,0.5071875724553675,0.5110049050433908,0.5464296659515783,0.4934846574190836,0.4092914254204576,0.3238276299112801,0.2988638998376999,0.2971392108901414,0.349694720459715,0.4417554423344141,0.5079220335119116
4,394514,4,"Dallas, TX",msa,TX,0.5908346972176759,0.5567700200758421,0.5166300861050144,0.4806114239742558,0.4782077393075356,0.4867527626148316,0.5086064006120107,0.5485122897800776,0.5660313138189245,0.5922904670505438,0.6036254905625117,0.6278251204149685,0.6467020470053071,0.6207042851081884,0.5852713178294574,0.5624642652944539,0.552375,0.5625944757454995,0.565483476132191,0.5934108527131783,0.6213325183374083,0.6143375680580763,0.6110707803992741,0.6346214263273641,0.6394793926247289,0.616195856873823,0.5711717111177704,0.5411375891459385,0.5556364960845019,0.531647101536972,0.51214859437751,0.5166361580704211,0.4840381670396984,0.4790893343231873,0.4705640181144503,0.4661099007504236,0.4748781402324709,0.4136522753792299,0.3424713031735314,0.2512594458438287,0.2122594967932905,0.1938220578638242,0.1986317254174397,0.2275932666060054,0.2616722248689852,0.2957078795643818,0.2941966684578184,0.2960526315789473,0.292896174863388,0.2410139992432841,0.1899706662941751,0.1571510957324106,0.1641446524749935,0.1962476547842401,0.2705498094719651,0.4023018917846276,0.4980415787887918
5,394692,5,"Houston, TX",msa,TX,0.7215633423180593,0.7072252885097843,0.6984671238402582,0.6517634485215532,0.6524609843937575,0.6459736456808199,0.6522827687776142,0.6678502737091285,0.6835418671799808,0.6966738973246566,0.701628664495114,0.7006395708685785,0.7096385542168675,0.6881528662420382,0.692723880597015,0.6648584505848449,0.6547941302179797,0.6464861575905081,0.654292343387471,0.6782163742690058,0.6908568349200647,0.6903259726603576,0.6754313886606409,0.6929020664869722,0.7082423580786026,0.6925627664613927,0.6621154510888351,0.629746835443038,0.6480411046885035,0.6381701215153681,0.6176061238691719,0.6152185644900162,0.6118933697881066,0.6006148686416993,0.592454587796926,0.599089134677944,0.6025198130461288,0.5798096081470002,0.5088520055325034,0.4445196211096076,0.3787761425251743,0.3467814036656236,0.3455994374780264,0.389241249706366,0.4290289520881373,0.4491394990905274,0.4592351022828342,0.4592201114126553,0.4459538133126334,0.4219088937093275,0.3642304614563884,0.3171465406102277,0.3050126312990294,0.3264121743616198,0.3769578313253012,0.4676399759181216,0.5639084809908825
6,395209,6,"Washington, DC",msa,VA,0.555431131019037,0.4916600476568705,0.4502824858757062,0.3874448258950466,0.3860031104199067,0.3982787035341512,0.4302345786272806,0.4541853255253186,0.4853435848149928,0.4809636480963648,0.4996356570318193,0.5210237659963437,0.5296849087893865,0.5025681548794942,0.4334961218040793,0.3929640718562874,0.3721314864585487,0.3964739647396474,0.4183469975625969,0.4344508670520231,0.4600463231036479,0.4459024511017578,0.4551642497780408,0.4699196007762684,0.4888059701492537,0.4381536242336819,0.3620549062245175,0.3231182795698925,0.367248322147651,0.3733752620545073,0.3331432915241353,0.3067642405063291,0.3022690437601296,0.2753487124463519,0.2814781701683803,0.2976305944298185,0.3007920427334684,0.2865898959881129,0.2276446522501461,0.1978118712273641,0.1586605080831409,0.1625751749975352,0.1897671294223018,0.2342421900872061,0.270023480302635,0.2754342431761786,0.2962530792169065,0.3053123175715119,0.3087813277214463,0.2489366465189165,0.1905781584582441,0.1447756788665879,0.1488873904248145,0.191875,0.262684124386252,0.332163929197895,0.3742709548408598
7,394856,7,"Miami, FL",msa,FL,0.8160057163272597,0.806204673650282,0.8145363408521303,0.7846638655462185,0.8052464228934817,0.7949152542372881,0.8006678653994349,0.7967032967032966,0.7904191616766467,0.8066298342541437,0.8006814310051107,0.8119070984625449,0.8213256484149856,0.8246883795737837,0.8130059363194819,0.8075263662511984,0.7982832618025751,0.790793960058451,0.7971163748712667,0.7891840153146685,0.8043237250554324,0.7955409171522675,0.7926197011283928,0.8022483392948391,0.8070683661645423,0.802801326944342,0.7909289352413291,0.7681291895185862,0.7816813048933501,0.7774547803617571,0.7459535538353272,0.7566323174742381,0.7318387583530933,0.7250409165302782,0.7168792934249264,0.7170862963674803,0.7203972498090145,0.7262707682184569,0.6903032399400438,0.6572273399294893,0.6169046259280411,0.5629363232494182,0.5340721527941523,0.5339310173079318,0.5369450714823175,0.5396646243147372,0.5488638169394565,0.5327282728272827,0.5423728813559322,0.5203619909502263,0.4583213567116987,0.418881885448068,0.4080946814728229,0.4161778326644026,0.4609331084879146,0.5195380173243503,0.5957368614479971
8,394974,8,"Philadelphia, PA",msa,PA,0.6499348109517601,0.6336822074215034,0.6234920634920635,0.601788532351394,0.5677506775067751,0.5384615384615384,0.5726564598442117,0.5748299319727891,0.6008050989600805,0.6221349050425671,0.6469256884194644,0.6381059751972943,0.6469572723349158,0.6571714142928535,0.6332831325301205,0.5850189633375474,0.5413751507840772,0.5309655937846837,0.5300896286811779,0.5762285714285714,0.574868530307224,0.5931506849315068,0.5875331564986738,0.6075252370755583,0.6388888888888888,0.6176331918906176,0.556454221934649,0.5130730050933786,0.5253093363329584,0.5293708724365659,0.48042203985932,0.4451476793248945,0.4281732418524871,0.4105874757908327,0.3947325372157697,0.3967954759660697,0.4109783269191817,0.4191444966092853,0.4005966332836139,0.3548892808152067,0.312423554080028,0.2881610201275159,0.2634684453565931,0.27809023872016,0.2986092538111795,0.3339969372128637,0.3518127757529253,0.3350525310410697,0.3580716143228645,0.3807094829584975,0.3504542926015205,0.290745450988065,0.2514599185984781,0.2348132713575893,0.2638725901089689,0.3097251585623679,0.3442979053529868
9,394347,9,"Atlanta, GA",msa,GA,0.6466958086911803,0.6084821428571429,0.5752740167633784,0.5230677052127022,0.5066017177284964,0.5293439261916966,0.5304236200256739,0.5651178451178451,0.5771361423535336,0.5999672238610292,0.6135574639137584,0.6179843089921545,0.6375300721732157,0.6101413133832086,0.5892829958897854,0.5633802816901409,0.5484223300970874,0.5583494519664732,0.5544616938028525,0.5768554819521428,0.5885933995514259,0.5949764521193093,0.6089990817263544,0.6182208994708994,0.6386957564133301,0.5951603610524294,0.557347959348282,0.5177101967799642,0.5210583153347732,0.5388007054673721,0.5077779039400477,0.5024497795198433,0.4799339598679197,0.4532253919300951,0.4527037319116527,0.4401673640167364,0.4663275686673448,0.426656738644825,0.3632280892759935,0.301902063941724,0.2737152824366027,0.2559763313609467,0.256950504924573,0.2846222448719582,0.314954276492738,0.3299565846599132,0.3188944561176661,0.3213163246441116,0.3314509122502172,0.3103675985031917,0.2654787073391724,0.231371270177727,0.2147135616648748,0.2334075723830735,0.2799794132784354,0.3697933748770088,0.4556350626118068
