RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30
102001,0,United States,country,,0.20245432483172307,0.22410485933503838,0.25508970777825524,0.27563878504949735,0.2901190761686154,0.29377769215950683,0.2740750482997578,0.24945612762871647,0.22662446988851026,0.2116565730060562,0.1975178926809973,0.18335929196441106,0.16906675357868825,0.1868917496558983,0.21011604806667314,0.2358559843899164,0.2547401050986334,0.26212865763207294,0.2510095739371115,0.23672309139095496,0.22466110401162645,0.21529385584894584,0.20782203408911806,0.19691018591254256,0.18378699465390125,0.20663379650380995,0.24726518998470745,0.2750481189851269,0.2580235490484225,0.26913588795886745,0.30023644044455094,0.3242101233768146,0.34426923216029515,0.35220127974502524,0.35934586949533914,0.34762006836873993,0.33869392798070985,0.35974193033714585,0.4167026382878246,0.48785638487274674,0.5351042730107006,0.5680995611479611,0.5632593665995902,0.5274869150270017,0.4894532648723584,0.461170075970835,0.44838863230874887,0.44002049705354856,0.42827825004376835,0.46790920494852495,0.5405598469622491,0.5907162802885757,0.6012231676110055,0.5713154170568397,0.4919627063081192,0.3994855575032391,0.3368651852808993
394913,1,"New York, NY",msa,NY,0.20159680638722555,0.1837979094076655,0.20121732903687792,0.199812382739212,0.21508828250401285,0.24323189926547745,0.25,0.24365821094793058,0.22447221025420078,0.21051502145922746,0.18984547461368653,0.18186101295641932,0.1806757888857861,0.17039888033589923,0.1741057296612852,0.17679719462302748,0.206756109247724,0.21669662472538445,0.22122272197234716,0.22505487084247847,0.193393508738237,0.1887155786635856,0.1919962988665279,0.1950286806883365,0.17851994233541565,0.18060941828254848,0.1998960228749675,0.240434037692747,0.23985336475517152,0.2374263706388763,0.25992217898832687,0.332569558101473,0.36102191819070223,0.37407771765863257,0.3952773508453263,0.3917308169853489,0.3816144133919705,0.3603787327021122,0.35041136873597606,0.39952018063787753,0.4440385739333723,0.5022504327755337,0.5312205466540999,0.522961104140527,0.5059145989613387,0.48557764160813033,0.4722314599268374,0.44965104685942175,0.442808121246783,0.4447424892703863,0.4568397363767883,0.5432744320230797,0.5958692470320377,0.6125718981101068,0.6194712442049869,0.5820814282603962,0.5160516989785282
753899,2,"Los Angeles, CA",msa,CA,0.3583959899749373,0.4031072853243754,0.44283276450511944,0.4548470859780727,0.4616482803374432,0.44618272841051315,0.4218626677190213,0.39734601902854283,0.3599527266587878,0.33282927566913656,0.31822934820494947,0.2994318181818182,0.2643511818620357,0.2857142857142857,0.3117294235254915,0.3428156748911466,0.35525634386328325,0.3642276422764228,0.3462438263582012,0.35324341682723187,0.34124629080118696,0.3424905870868777,0.353505291005291,0.3434200157604413,0.31647668393782385,0.38282208588957056,0.4498469908194492,0.4542916957431961,0.3704225352112676,0.3573025335320417,0.416136455936104,0.4566803768077484,0.4887190684133916,0.505948875014725,0.5276797829036635,0.5226252577944923,0.5103596883805736,0.5382417212976971,0.6087164750957854,0.6591011235955057,0.678757103131423,0.6996649735221009,0.7067117222092753,0.6766510285095634,0.6540647393130714,0.6541412040046808,0.6552344074125294,0.6523770266556747,0.6430086788813886,0.7022600041467966,0.7599770312948607,0.7731866825208086,0.7591252117665178,0.7028206326944055,0.577882797731569,0.4575,0.3982791586998088
394463,3,"Chicago, IL",msa,IL,0.1372946663962685,0.14682112068965517,0.17297047970479704,0.1971797035072918,0.2115680443031484,0.22298607438744933,0.2106423777564717,0.18678246980133772,0.17324449000512557,0.16624429802331475,0.14917284654877352,0.13711272247857614,0.13473538248208922,0.14435098886110478,0.1686727122835944,0.18396897220426633,0.1998133554541684,0.19921613612465347,0.19678792569659442,0.18925831202046037,0.17565749235474007,0.16765261170547513,0.15532948679016095,0.14659843467790487,0.13864195195763193,0.12940679755119275,0.16219730212904274,0.1783171050719372,0.18933417481855475,0.1809109518935517,0.21603651880519997,0.2318144005915519,0.2524163190558551,0.2581949945226258,0.2678187853934778,0.2692948362021099,0.2578717201166181,0.26762589928057556,0.3017946687780417,0.37321521625846793,0.44585847504114096,0.49995535315653183,0.5135586149353358,0.4666783893089502,0.41424554826616683,0.37434807803747344,0.3363088337584048,0.3378191422462583,0.306313208703647,0.3539302227826818,0.45133719327267713,0.5408111533586819,0.5801066543009507,0.5706689354461342,0.5035316652699628,0.40284854099119966,0.31995896500626925
394514,4,"Dallas, TX",msa,TX,0.23240589198036007,0.2670086995315637,0.30153638358939727,0.3319388576025744,0.33713509843856077,0.3271202236719478,0.29504016320285603,0.25808538163001293,0.23264125255275697,0.21417146513115803,0.20332648103158288,0.18210448314190442,0.17235279251958555,0.18773865082732286,0.20655684754521964,0.23241852487135506,0.23575,0.2351243644358939,0.22607099143206855,0.21214470284237727,0.1905562347188264,0.18859649122807018,0.17785843920145192,0.17247879359095195,0.16355748373101953,0.19472693032015065,0.2142643092598142,0.2365628805009567,0.22728100528136952,0.24325305579087497,0.27429718875502007,0.2910520081834823,0.3069855106608552,0.31168027715911906,0.3289419514203376,0.3281287823771484,0.33183352080989875,0.39984441851419683,0.487238352464551,,0.6521953626048347,0.6841418316293235,0.6725417439703154,0.635122838944495,0.5745593139590282,0.535554131966688,0.5376141859215475,0.5378625134264232,0.5377049180327869,0.5996973136587211,0.6981421986310937,0.7450980392156863,0.7464734547319826,0.6911819887429643,0.5710397387044094,0.40243418441592804,0.30114492316962943
394692,5,"Houston, TX",msa,TX,0.12857142857142856,0.1337180130456598,0.1498588140379185,0.17206982543640897,0.17932172869147658,0.17950219619326502,0.16406480117820324,0.15209350495635449,0.14687199230028875,0.128705712219812,0.12942453854505973,0.13534144831854755,0.12409638554216867,0.13503184713375796,0.13544776119402985,0.15578911679945753,0.16583558911525859,0.16443565561302098,0.15367817660706976,0.13932748538011697,0.1406502604634453,0.12793550648440238,0.13845521774856204,0.12812219227313568,0.11872270742358079,0.13074372335386072,0.14811614241272036,0.1660337552742616,0.15499892956540356,0.16225875625446748,0.18510786360473208,0.1929303831624393,0.19152426520847574,0.20136948015651202,0.2153392330383481,0.20702667534157448,0.21621621621621623,0.22869160947531547,,,,,0.4920895347474511,0.43669250645994834,0.3852165001281066,0.3595914369665594,0.35443225615179363,0.3548064562205399,0.36910537550941197,0.4007592190889371,0.4731928514270472,0.5274316000572984,0.5497939103842574,0.5144441578540109,0.43900602409638556,0.32224563515954247,0.22656115602958884
395209,6,"Washington, DC",msa,VA,0.20100783874580067,0.2779984114376489,0.28418079096045196,0.34968121628249144,0.352099533437014,0.33308917780626257,0.2986967854039965,0.2826386496727523,0.2568476693897165,0.2555388255538826,0.24581005586592178,0.23530948028205798,0.21691542288557214,0.2595811932042671,0.3013501867279517,0.34880239520958084,0.3591068844324995,0.34440344403444034,0.30511854642144914,0.29271676300578037,0.2762015055008686,0.27655360237682597,0.27108612015389166,0.2644857222068201,0.25237449118046135,0.30436350522899386,0.3799945637401468,0.4056451612903226,0.34389261744966443,0.3570230607966457,0.4087799315849487,0.4287974683544304,0.4554294975688817,0.4875268240343348,0.48353449560423184,0.4612719966745185,0.4647264689629766,0.4934992570579495,0.570572764465225,0.619592555331992,0.6660508083140878,0.655624568668047,0.6010971786833855,0.5405673915443205,0.4962170623532481,0.4727700143659397,0.45766887073771556,0.44804436660828956,0.44021427204897645,0.5451085739870158,0.6335270724992352,0.6951003541912633,0.6787592717464599,0.61025,0.5019639934533552,0.403603890926487,0.36110648225295783
394856,7,"Miami, FL",msa,FL,0.07717041800643087,0.07775987107171636,0.0707323865218602,0.09217436974789917,0.08850026497085321,0.08644067796610169,0.08528127408168508,0.08555729984301413,0.08582834331337326,0.07356789764466415,0.07904599659284497,0.07491004252535165,0.06463565253190613,0.06755126658624849,0.06853750674581759,0.07142857142857142,0.08072756999795626,0.08085728202630298,0.0815653964984552,0.08207705192629816,0.07926829268292683,0.08284773245502913,0.08173223543763343,0.07383750638732754,0.07589803012746234,0.07298193881312201,0.08343439243269464,0.0898842169408897,0.0794646591384358,0.0917312661498708,0.10344827586206896,0.10655557991668493,,0.14300327332242227,0.14474975466143278,0.14914472419757832,0.1354087089381207,0.1325875966441849,0.1638418079096045,0.18446491527351302,0.22798400913763564,0.27025597630632536,0.29568497995755716,0.2922425600796912,0.2749435665914221,0.2779748468236053,0.26807563959955505,0.2831408140814081,0.2740645986568596,0.29204374057315236,0.3637539522851394,0.40106878596875856,0.42475160724722383,0.41324482865081813,0.36106426831553307,0.2897016361886429,0.22124219037118706
394974,8,"Philadelphia, PA",msa,PA,0.1714471968709257,0.18268315889628925,0.19746031746031745,0.1899000526038927,0.22267389340560073,0.23333333333333334,0.22266988987375771,0.21166928309785452,0.20395840322039585,0.1922069417157826,0.16672953602414184,0.17812852311161217,0.16184721622788087,0.15292353823088456,0.1720632530120482,0.19374209860935523,0.24101326899879372,0.24994450610432853,0.2496798975672215,0.2112,0.21367284804871298,0.20794520547945206,0.20291777188328913,0.18782502294279596,0.1727207977207977,0.18953323903818953,0.23584600452927856,0.27164685908319186,0.25984251968503935,0.2415710809871394,0.2832356389214537,0.3236286919831224,0.3664236706689537,0.37088444157520983,0.38246360215933256,0.3820295318881558,0.3712781041118088,0.35785080855503393,0.38866396761133604,0.44189692337840486,0.4941464266992836,0.5256907113389173,0.5551564905079528,0.5396825396825397,0.5084247124899706,0.4655436447166922,0.4494532898522923,0.4681948424068768,0.44668933786757353,0.42870391838627403,0.4548488781754126,0.540990021522207,0.5949389488586091,0.6060266068280173,0.5787091366303436,0.5205376019329507,0.46377036462373933
394347,9,"Atlanta, GA",msa,GA,0.1607096940087426,0.19575892857142857,0.2248549323017408,0.26288196524865187,0.2756056915780028,0.2620451050743209,0.24634146341463414,0.22006734006734008,0.20748699009568575,0.1912487708947886,0.17357938973140874,0.17300341983504325,0.15851376637262765,0.18079800498753118,0.18922210382097732,0.21422535211267604,0.22560679611650486,0.22346872985170857,0.21393411586520258,0.2011626335000676,0.19096443447612946,0.18555729984301414,0.1746556473829201,0.1658399470899471,0.16207144569647566,0.17783752640676012,0.21358283594128086,0.24096601073345258,0.24388048956083513,0.2253716301335349,0.2613829908027705,0.27829495345418914,0.3032766065532131,0.32035466461063994,0.3214013709063214,0.35104602510460253,0.32736520854526957,0.37639612807148176,0.45046271094175283,0.5317685147713477,0.5691667784784651,0.5910059171597634,0.5842164318663509,0.562874251497006,0.5236686390532544,0.5040520984081042,0.5099401971876515,0.5108153078202995,0.4878366637706342,0.5384107418005724,0.5972515856236786,0.6500896787868906,0.6624174473967133,0.6283593170007424,0.5457196774746955,0.4121023286323385,0.3227191413237925
